,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,601916.SH,20201231,4.04,4.13,4.04,4.08,4.06,0.02,0.4926,433194.71,176789.612
1,601916.SH,20201230,4.02,4.07,4.0,4.06,4.03,0.03,0.7444,320186.43,129088.103
2,601916.SH,20201229,4.01,4.03,4.0,4.03,4.01,0.02,0.4988,201615.98,80973.818
3,601916.SH,20201228,4.0,4.03,3.98,4.01,4.0,0.01,0.25,219256.51,87743.539
4,601916.SH,20201225,4.0,4.02,3.98,4.0,4.0,0.0,0.0,147806.2,59126.728
5,601916.SH,20201224,4.02,4.04,3.99,4.0,4.02,-0.02,-0.4975,213114.0,85519.768
6,601916.SH,20201223,4.02,4.02,4.0,4.02,4.01,0.01,0.2494,170496.0,68381.761
7,601916.SH,20201222,4.03,4.05,4.0,4.01,4.04,-0.03,-0.7426,236735.4,95293.304
8,601916.SH,20201221,4.03,4.05,4.02,4.04,4.04,0.0,0.0,170563.0,68866.443
9,601916.SH,20201218,4.05,4.07,4.03,4.04,4.07,-0.03,-0.7371,193817.17,78451.574
10,601916.SH,20201217,4.02,4.07,4.0,4.07,4.03,0.04,0.9926,286395.02,115506.363
11,601916.SH,20201216,4.04,4.05,4.01,4.03,4.04,-0.01,-0.2475,230583.86,92956.477
12,601916.SH,20201215,4.04,4.06,4.02,4.04,4.05,-0.01,-0.2469,168801.4,68108.91
13,601916.SH,20201214,4.06,4.08,4.04,4.05,4.03,0.02,0.4963,270146.78,109616.625
14,601916.SH,20201211,4.04,4.07,4.03,4.03,4.05,-0.02,-0.4938,434985.71,176177.06
15,601916.SH,20201210,4.07,4.08,4.01,4.05,4.07,-0.02,-0.4914,488515.31,197527.3
16,601916.SH,20201209,4.13,4.15,4.06,4.07,4.12,-0.05,-1.2136,786669.29,322765.97
17,601916.SH,20201208,4.13,4.16,4.1,4.12,4.13,-0.01,-0.2421,359438.48,148151.778
18,601916.SH,20201207,4.2,4.22,4.1,4.13,4.19,-0.06,-1.432,543927.94,225871.317
19,601916.SH,20201204,4.23,4.24,4.18,4.19,4.27,-0.08,-1.8735,644293.14,270853.458
20,601916.SH,20201203,4.19,4.3,4.17,4.27,4.21,0.06,1.4252,1204550.71,511624.385
21,601916.SH,20201202,4.26,4.28,4.18,4.21,4.28,-0.07,-1.6355,1187181.2,501360.387
22,601916.SH,20201201,4.13,4.29,4.12,4.28,4.12,0.16,3.8835,1370776.94,580062.003
23,601916.SH,20201130,4.19,4.29,4.12,4.12,4.15,-0.03,-0.7229,1815921.42,765898.055
24,601916.SH,20201127,4.06,4.15,4.05,4.15,4.05,0.1,2.4691,695783.22,285398.896
25,601916.SH,20201126,4.04,4.07,4.03,4.05,4.02,0.03,0.7463,288699.55,116976.272
26,601916.SH,20201125,4.06,4.08,4.02,4.02,4.04,-0.02,-0.495,349172.0,141468.86
27,601916.SH,20201124,4.07,4.08,4.04,4.04,4.08,-0.04,-0.9804,310054.74,125785.216
28,601916.SH,20201123,4.05,4.09,4.04,4.08,4.06,0.02,0.4926,388825.55,158098.238
29,601916.SH,20201120,4.07,4.08,4.05,4.06,4.08,-0.02,-0.4902,151444.96,61466.335
30,601916.SH,20201119,4.06,4.09,4.04,4.08,4.07,0.01,0.2457,367603.07,149471.063
31,601916.SH,20201118,4.03,4.09,4.02,4.07,4.04,0.03,0.7426,419464.66,170611.413
32,601916.SH,20201117,4.04,4.04,4.02,4.04,4.03,0.01,0.2481,206313.69,83157.09
33,601916.SH,20201116,4.02,4.04,4.01,4.03,4.02,0.01,0.2488,175598.61,70678.529
34,601916.SH,20201113,4.04,4.04,3.99,4.02,4.04,-0.02,-0.495,186701.93,74838.892
35,601916.SH,20201112,4.04,4.06,4.03,4.04,4.05,-0.01,-0.2469,152656.58,61652.839
36,601916.SH,20201111,4.05,4.08,4.03,4.05,4.06,-0.01,-0.2463,252279.58,102348.196
37,601916.SH,20201110,4.09,4.11,4.04,4.06,4.07,-0.01,-0.2457,267814.95,109242.579
38,601916.SH,20201109,4.03,4.07,4.02,4.07,4.01,0.06,1.4963,381217.01,154427.543
39,601916.SH,20201106,4.02,4.02,3.99,4.01,4.01,0.0,0.0,204252.27,81827.675
40,601916.SH,20201105,4.02,4.02,3.99,4.01,4.0,0.01,0.25,221700.31,88812.438
